likes,username,text_html,timestamp,tweet_url,retweets,is_reply_to,video_url,is_replied,timestamp_epochs,tweet_id,replies,user_id,text,screen_name,has_media,parent_tweet_id,hashtags/0,hashtags/1,hashtags/2,reply_to_users/0/screen_name,reply_to_users/0/user_id,links/0,hashtags/3,hashtags/4,hashtags/5,hashtags/6,reply_to_users/1/screen_name,reply_to_users/1/user_id,img_urls/0,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,hashtags/12,reply_to_users/2/screen_name,reply_to_users/2/user_id,hashtags/13,img_urls/1,img_urls/2,links/1,hashtags/14
0,まほちん,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">【定期】<strong>Skype</strong>/LINE/してます٩(๑òωó๑)۶
ID聞いてね(灬°ω°灬)</p>",2019-04-11T23:58:55,/bxdbxd24/status/1116490845656498176,0,false,,false,1555027135,1116490845656498176,0,1325495191,"【定期】Skype/LINE/してます٩(๑òωó๑)۶
ID聞いてね(灬°ω°灬)",bxdbxd24,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,のちゃの茶,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja""><strong>skype</strong>あります。DMこいやぁあああああ</p>",2019-04-11T23:58:50,/nckrs92/status/1116490824022233088,0,false,,false,1555027130,1116490824022233088,0,1322596183,skypeあります。DMこいやぁあああああ,nckrs92,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,yumichan_1224,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">おま◯こ　<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GTA5?src=hash""><s>#</s><b>GTA5</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GTA?src=hash""><s>#</s><b>GTA</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Skype?src=hash""><s>#</s><b><strong>Skype</strong></b></a></p>",2019-04-11T23:58:50,/yumichan_1224/status/1116490823703511040,0,false,,false,1555027130,1116490823703511040,0,3481548200,おま◯こ　#GTA5 #GTA #Skype,yumichan_1224,false,,GTA5,GTA,Skype,,,,,,,,,,,,,,,,,,,,,,,
0,homem aranha da quebrada,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Discover the BEST FREE Voice Changer for Discord, Twitch, <strong>Skype</strong> and more... <a class=""twitter-timeline-link"" data-expanded-url=""https://www.voicemod.net/free-voice-changer-software"" dir=""ltr"" href=""https://t.co/74JYtyX56F"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.voicemod.net/free-voice-changer-software""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">voicemod.net/free-voice-cha</span><span class=""invisible"">nger-software</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/voicemod?src=hash""><s>#</s><b>voicemod</b></a></p>",2019-04-11T23:58:18,/eduardodapiz/status/1116490689548902402,0,false,,false,1555027098,1116490689548902402,0,845049880599040000,"Discover the BEST FREE Voice Changer for Discord, Twitch, Skype and more... https://www.voicemod.net/free-voice-changer-software … #voicemod",eduardodapiz,false,,voicemod,,,,,https://www.voicemod.net/free-voice-changer-software,,,,,,,,,,,,,,,,,,,,
0,哉汰@in率低下,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">【定期】 line、<strong>Skype</strong>、ｶｶｵやってます！気になる人ゎDMで(*ﾟ▽ﾟ)ﾉ　気軽にかもん(屮°□°)屮</p>",2019-04-11T23:58:16,/1105Tnpr/status/1116490683441745920,0,false,,false,1555027096,1116490683441745920,0,1245964074,【定期】 line、Skype、ｶｶｵやってます！気になる人ゎDMで(*ﾟ▽ﾟ)ﾉ　気軽にかもん(屮°□°)屮,1105Tnpr,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,leticia🍓,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Qual o <strong>Skype</strong> deles gnt?? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NowUnitedNaRadioStar?src=hash""><s>#</s><b>NowUnitedNaRadioStar</b></a></p>",2019-04-11T23:58:07,/letbeaurrea/status/1116490644866961409,0,false,,false,1555027087,1116490644866961409,0,1113618799163584512,Qual o Skype deles gnt?? #NowUnitedNaRadioStar,letbeaurrea,false,,NowUnitedNaRadioStar,,,,,,,,,,,,,,,,,,,,,,,,,
0,れいしゃむ。,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">【定期】<strong>Skype</strong>やってます(ﾉ)´ω｀(ヾ) 良ければID聞いてくださいヾ(*'ω'*)ﾉ</p>",2019-04-11T23:58:07,/rei_syam611/status/1116490643944005632,0,false,,false,1555027087,1116490643944005632,0,866053046,【定期】Skypeやってます(ﾉ)´ω｀(ヾ) 良ければID聞いてくださいヾ(*'ω'*)ﾉ,rei_syam611,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Mentionne ce pote,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr"">mentionne qqn avec qui les <strong>skype</strong>/messages te manque</p>",2019-04-11T23:58:03,/MentionneLe/status/1116490628429299713,0,false,,false,1555027083,1116490628429299713,0,3431379424,mentionne qqn avec qui les skype/messages te manque,MentionneLe,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Post Job Free,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">French Teacher Part Time Baltimore (Hampden) (2 to 8 hours per week) in Baltimore, MD: french, <strong>skype</strong> <a class=""twitter-timeline-link"" data-expanded-url=""https://postjobfree.com/job/ffdl7q"" dir=""ltr"" href=""https://t.co/OQd2TAPPIP"" rel=""nofollow noopener"" target=""_blank"" title=""https://postjobfree.com/job/ffdl7q""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">postjobfree.com/job/ffdl7q</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",2019-04-11T23:57:53,/postjobfree/status/1116490585060155393,0,false,,false,1555027073,1116490585060155393,0,63972462,"French Teacher Part Time Baltimore (Hampden) (2 to 8 hours per week) in Baltimore, MD: french, skype https://postjobfree.com/job/ffdl7q ",postjobfree,false,,,,,,,https://postjobfree.com/job/ffdl7q,,,,,,,,,,,,,,,,,,,,
0,J.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">すまん<strong>Skype</strong>できないからTwitterで爆死報告するわ。。</p>",2019-04-11T23:57:48,/JOKER_blackart/status/1116490562461298688,0,true,,false,1555027068,1116490562461298688,0,404567196,すまんSkypeできないからTwitterで爆死報告するわ。。,JOKER_blackart,false,1116289683212738560,,,,iku_ussy,404571920,,,,,,_cccxvi_,2553713618,,,,,,,,,,,,,,
0,かっちゃん@親子好き,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">【定期】<strong>Skype</strong>、lineやってるのでID教えろよってひとや知りたい人気軽にリプ、DMおくってくだはい(;´д｀)</p>",2019-04-11T23:57:40,/kattyan_69/status/1116490531335364608,0,false,,false,1555027060,1116490531335364608,0,765709927,【定期】Skype、lineやってるのでID教えろよってひとや知りたい人気軽にリプ、DMおくってくだはい(;´д｀),kattyan_69,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,M峰綺礼@エアS臣師と一緒,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">【定期】<strong>Skype</strong>という物をはじめてみた。初心者だが興味のある者は一般、なりきり関係なく気軽に来てくれ。【ID:mminekirei_mm】</p>",2019-04-11T23:57:35,/Mminekirei/status/1116490509256519680,0,false,,false,1555027055,1116490509256519680,0,617882787,【定期】Skypeという物をはじめてみた。初心者だが興味のある者は一般、なりきり関係なく気軽に来てくれ。【ID:mminekirei_mm】,Mminekirei,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,O Moisés Filipe,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">O ano é 2011. Estou a pedir a alguém no MSN para me meter música no hi5. Snooker online aberto no miniclip. Entretanto recebo uma chamada de grupo no <strong>skype</strong> e não se entende nada</p>",2019-04-11T23:57:32,/moisesfilipee/status/1116490497042915334,9,false,,false,1555027052,1116490497042915334,0,753828066,O ano é 2011. Estou a pedir a alguém no MSN para me meter música no hi5. Snooker online aberto no miniclip. Entretanto recebo uma chamada de grupo no skype e não se entende nada,moisesfilipee,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,烏龍@はよビザくれや,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">LINE、カカオ、<strong>Skype</strong>、WeChat やってます。IDはDMで伝えております。<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AUTO?src=hash""><s>#</s><b>AUTO</b></a></p>",2019-04-11T23:57:31,/BltSauger/status/1116490494643585025,0,false,,false,1555027051,1116490494643585025,0,1271976588,LINE、カカオ、Skype、WeChat やってます。IDはDMで伝えております。#AUTO,BltSauger,false,,AUTO,,,,,,,,,,,,,,,,,,,,,,,,,
0,DARK@ネギガナイト,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">【定期】<strong>skype</strong>ファイト募集中。ID知りたい方はリプください。</p>",2019-04-11T23:57:31,/DARK116/status/1116490492206706688,0,false,,false,1555027051,1116490492206706688,0,157102518,【定期】skypeファイト募集中。ID知りたい方はリプください。,DARK116,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,×,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">Team Unist(ゆにすと)

✩メンバー募集

※このチームは混合、on2などを主に活動するTeamです。

※LINEでのグループ招待、<strong>Skype</strong>やLINEでの通話ができる方のみ

※マウス、猛者大歓迎です

DMで参加の方を受け付けております。

plzk (定期)</p>",2018-09-23T23:58:53,/dptgdptgdptpdpw/status/1044013265116954624,0,false,,false,1537747133,1044013265116954624,0,897618172102156288,"Team Unist(ゆにすと)

✩メンバー募集

※このチームは混合、on2などを主に活動するTeamです。

※LINEでのグループ招待、SkypeやLINEでの通話ができる方のみ

※マウス、猛者大歓迎です

DMで参加の方を受け付けております。

plzk (定期)",dptgdptgdptpdpw,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Giuli,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Gostei de um vídeo <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""10228272"" dir=""ltr"" href=""/YouTube""><s>@</s><b>YouTube</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://youtu.be/MwbCQ-PH4SM?aASSUSTEI"" dir=""ltr"" href=""https://t.co/B7JIlB7R3v"" rel=""nofollow noopener"" target=""_blank"" title=""http://youtu.be/MwbCQ-PH4SM?aASSUSTEI""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">youtu.be/MwbCQ-PH4SM?aA</span><span class=""invisible"">SSUSTEI</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> MEUS FÃS NO <strong>SKYPE</strong> (Fã Clube do T3ddy Disfarçado - FINAL)</p>",2018-09-23T23:58:49,/giuli_pereira/status/1044013244753608704,0,false,,false,1537747129,1044013244753608704,0,373064430,Gostei de um vídeo @YouTube http://youtu.be/MwbCQ-PH4SM?aASSUSTEI … MEUS FÃS NO SKYPE (Fã Clube do T3ddy Disfarçado - FINAL),giuli_pereira,false,,,,,,,http://youtu.be/MwbCQ-PH4SM?aASSUSTEI,,,,,,,,,,,,,,,,,,,,
0,いないれん,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">[定期]LINE、メアド、<strong>Skype</strong>などなど、知りたい人はDMしてくれたら必ず返しますよ！</p>",2018-09-23T23:58:47,/inaireinaire/status/1044013239942578176,0,false,,false,1537747127,1044013239942578176,0,1185681162,[定期]LINE、メアド、Skypeなどなど、知りたい人はDMしてくれたら必ず返しますよ！,inaireinaire,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Memories＊Fairyのコラbot,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">このは「(爆笑)」ななお「このは笑いすぎ」このは「だ…だってww」 [<strong>Skype</strong>にて]</p>",2018-09-23T23:58:40,/fairyforeverbot/status/1044013210200760320,0,false,,false,1537747120,1044013210200760320,0,1265060077,このは「(爆笑)」ななお「このは笑いすぎ」このは「だ…だってww」 [Skypeにて],fairyforeverbot,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,ぴっころニキ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja""><strong>Skype</strong>なら通話しながらできたような気もしなくもなくもない。おはよ</p>",2018-09-23T23:58:39,/piccolo_az/status/1044013205289295872,0,true,,true,1537747119,1044013205289295872,1,802653968614629376,Skypeなら通話しながらできたような気もしなくもなくもない。おはよ,piccolo_az,false,1044012755882205184,,,,love_lico_love,809726043787444224,,,,,,,,,,,,,,,,,,,,,
0,HEOS公式,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">【人員募集】入隊志願者は以下の内容を確認の上、クランマスター：aetheryte_cov宛に<strong>Skype</strong>でコンタクトを送信のこと。<a class=""twitter-timeline-link"" data-expanded-url=""http://www9.atwiki.jp/wotblitzheos/"" dir=""ltr"" href=""https://t.co/rYQzNhEjCB"" rel=""nofollow noopener"" target=""_blank"" title=""http://www9.atwiki.jp/wotblitzheos/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">www9.atwiki.jp/wotblitzheos/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>
・勝率55%以上　・<strong>Skype</strong>導入必須 #<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wotb?src=hash""><s>#</s><b>wotb</b></a></p>",2018-09-23T23:58:32,/wot_HEOS/status/1044013176407224321,0,false,,false,1537747112,1044013176407224321,0,3415204392,"【人員募集】入隊志願者は以下の内容を確認の上、クランマスター：aetheryte_cov宛にSkypeでコンタクトを送信のこと。http://www9.atwiki.jp/wotblitzheos/ 
・勝率55%以上　・Skype導入必須 ##wotb",wot_HEOS,false,,wotb,,,,,http://www9.atwiki.jp/wotblitzheos/,,,,,,,,,,,,,,,,,,,,
0,PC版BF4クラン［イキすぎィ！］管理垢,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">クラン「IKSG」ではクラメンを募集しております。
参加条件はSkypeかTS3を出来る人です。（聴き専でも可）
始めたばかりのNOOBでも大丈夫です。今はコンクエの野良を中心に活動中ですが、人が集まったらクラン戦（ドミネーション）など楽しんでいきたいと思っておりま <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/IKSG?src=hash""><s>#</s><b>IKSG</b></a></p>",2018-09-23T23:58:16,/clan_IKSG/status/1044013107159261184,0,false,,false,1537747096,1044013107159261184,0,3313361468,"クラン「IKSG」ではクラメンを募集しております。
参加条件はSkypeかTS3を出来る人です。（聴き専でも可）
始めたばかりのNOOBでも大丈夫です。今はコンクエの野良を中心に活動中ですが、人が集まったらクラン戦（ドミネーション）など楽しんでいきたいと思っておりま #IKSG",clan_IKSG,false,,IKSG,,,,,,,,,,,,,,,,,,,,,,,,,
0,ロミォ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>skype</strong>*micky-mouse04</p>",2018-09-23T23:58:06,/SPchococo/status/1044013067795783680,0,false,,false,1537747086,1044013067795783680,0,719326915,skype*micky-mouse04,SPchococo,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,出会い厨シーザー,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">少し暇な時間ができたな…誰か<strong>Skype</strong>できるシニョリーナはいないのかな？</p>",2018-09-23T23:57:55,/meeting_caesar/status/1044013022187065350,0,false,,false,1537747075,1044013022187065350,0,1306297020,少し暇な時間ができたな…誰かSkypeできるシニョリーナはいないのかな？,meeting_caesar,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,ONLY MY OSUSHI,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">【定期】<strong>Skype</strong>やってます。リプかDMでID教えます</p>",2018-09-23T23:57:48,/sushi_nmc/status/1044012989156737024,0,false,,false,1537747068,1044012989156737024,0,359117207,【定期】Skypeやってます。リプかDMでID教えます,sushi_nmc,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,M峰綺礼@エアS臣師と一緒,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">【定期】<strong>Skype</strong>という物をはじめてみた。初心者だが興味のある者は一般、なりきり関係なく気軽に来てくれ。【ID:mminekirei_mm】</p>",2018-09-23T23:57:44,/Mminekirei/status/1044012972425670656,0,false,,false,1537747064,1044012972425670656,0,617882787,【定期】Skypeという物をはじめてみた。初心者だが興味のある者は一般、なりきり関係なく気軽に来てくれ。【ID:mminekirei_mm】,Mminekirei,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Grace Taylor,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">This is my <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/goal?src=hash""><s>#</s><b>goal</b></a>! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Helsinki?src=hash""><s>#</s><b>Helsinki</b></a> is my dream destination. We should <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/chat?src=hash""><s>#</s><b>chat</b></a> about making this happen. Anyone interested in  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/VacationGreatness?src=hash""><s>#</s><b>VacationGreatness</b></a>?
In the meantime come <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/visit?src=hash""><s>#</s><b>visit</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/chat?src=hash""><s>#</s><b>chat</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/talk?src=hash""><s>#</s><b>talk</b></a> &amp; <strong>Skype</strong> all available. 
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/date?src=hash""><s>#</s><b>date</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/tampa?src=hash""><s>#</s><b>tampa</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/clearwater?src=hash""><s>#</s><b>clearwater</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FlyMeToYou?src=hash""><s>#</s><b>FlyMeToYou</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mature?src=hash""><s>#</s><b>mature</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/sensual?src=hash""><s>#</s><b>sensual</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fetish?src=hash""><s>#</s><b>fetish</b></a> ~No texts~<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/6q5yJ533Q8"">pic.twitter.com/6q5yJ533Q8</a></p>",2018-09-23T23:57:35,/YourGoodGrace/status/1044012937709584384,0,false,,false,1537747055,1044012937709584384,0,895693120213528576,"This is my #goal! #Helsinki is my dream destination. We should #chat about making this happen. Anyone interested in  #VacationGreatness?
In the meantime come #visit #chat #talk & Skype all available. 
#date #tampa #clearwater #FlyMeToYou #mature #sensual #fetish ~No texts~pic.twitter.com/6q5yJ533Q8",YourGoodGrace,true,,goal,Helsinki,chat,,,,VacationGreatness,visit,chat,talk,,,https://pbs.twimg.com/media/Dn0UOyUXkAAD6Oa.jpg,date,tampa,clearwater,FlyMeToYou,mature,sensual,,,fetish,,,,
2,mi au,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">pq ninguem quer fazer o trabalho no <strong>skype</strong> cmg, aff to triste</p>",2018-09-23T23:57:17,/a_1000ena/status/1044012860634992640,0,false,,true,1537747037,1044012860634992640,1,3026308277,"pq ninguem quer fazer o trabalho no skype cmg, aff to triste",a_1000ena,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,せいや@りざーく、加賀香子,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">定期:サドン、AVA、ボカロ、歌い手、EXVSFB、パズドラしてる人、興味ある人はフォローよろ！ LINE:seiya122413 <strong>skype</strong>:k.k817 パズドラ:184042618</p>",2018-09-23T23:57:12,/LyzerkWing/status/1044012840644800512,0,false,,false,1537747032,1044012840644800512,0,1196812922,定期:サドン、AVA、ボカロ、歌い手、EXVSFB、パズドラしてる人、興味ある人はフォローよろ！ LINE:seiya122413 skype:k.k817 パズドラ:184042618,LyzerkWing,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,なき氏,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">【定期】
line→naki_c_
<strong>Skype</strong>→naki_c_
かかお→nakiccc
追加するときは一言ください。
また<strong>Skype</strong>は大丈夫ですが
lineはpcのみなので反応遅れます。</p>",2018-09-23T23:57:05,/naki_c_/status/1044012810299047936,0,false,,false,1537747025,1044012810299047936,0,3250680096,"【定期】
line→naki_c_
Skype→naki_c_
かかお→nakiccc
追加するときは一言ください。
またSkypeは大丈夫ですが
lineはpcのみなので反応遅れます。",naki_c_,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Jaime Rico,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""tl"">tara jakol chubby dyan <strong>skype</strong> @fckyou_00</p>",2018-09-23T23:57:04,/JamesAlt3/status/1044012804267630592,0,false,,false,1537747024,1044012804267630592,0,946213700263845888,tara jakol chubby dyan skype @fckyou_00,JamesAlt3,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,おのっち_bot,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">一生ニコ生が見れないのと、<strong>skype</strong>ができないのどっちがいい？ニコ生はいいよyoutubeで見れるから</p>",2018-09-23T23:56:51,/deradera6/status/1044012751113187329,0,false,,false,1537747011,1044012751113187329,0,1192963075,一生ニコ生が見れないのと、skypeができないのどっちがいい？ニコ生はいいよyoutubeで見れるから,deradera6,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,hi,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/paypig?src=hash""><s>#</s><b>paypig</b></a> I want a <strong>Skype</strong> joi session £10 waiting <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/findom?src=hash""><s>#</s><b>findom</b></a> <img alt=""😈"" aria-label=""Emoji: Smiling face with horns"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f608.png"" title=""Smiling face with horns""/> xx.</p>",2018-09-23T23:56:49,/GoddessBrlget1/status/1044012742221418497,0,false,,true,1537747009,1044012742221418497,1,1027275411439476739,#paypig I want a Skype joi session £10 waiting #findom  xx.,GoddessBrlget1,false,,paypig,findom,,,,,,,,,,,,,,,,,,,,,,,,
1,xx,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Um sonho: chegar em casa cansada depois de um dia atarefado e conversar com um lov pelo <strong>skype</strong> 

Eu devo ter algum problema mental bem sério</p>",2018-09-23T23:56:48,/xxemanuela/status/1044012740266856448,0,false,,true,1537747008,1044012740266856448,1,207304246,"Um sonho: chegar em casa cansada depois de um dia atarefado e conversar com um lov pelo skype 

Eu devo ter algum problema mental bem sério",xxemanuela,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,猫つぶ(仮),"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">[定期]<strong>Skype</strong>やってます(´-ω-｀)</p>",2018-09-23T23:56:45,/cyallytyan/status/1044012727776075776,0,false,,false,1537747005,1044012727776075776,0,589025048,[定期]Skypeやってます(´-ω-｀),cyallytyan,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,julia,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">not yet i was gonna do it on <strong>skype</strong> tonight</p>",2019-03-06T23:59:55,/kiletara/status/1103445132056109056,0,true,,true,1551916795,1103445132056109056,1,798741101490401281,not yet i was gonna do it on skype tonight,kiletara,false,1103444272676827136,,,,hoodienergy,715242074,,,,,,,,,,,,,,,,,,,,,
0,tutor in Whyalla,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Qualified &amp; experienced teacher / Experienced home tutor / Professional &amp; friendly / English &amp; maths / Mon-Fri / 9:00am to 9:00pm / Primary school to adults / Remedial to advanced / Your house or via <strong>Skype</strong> / Large discount during school holidays / please call John on 0499211730.</p>",2019-03-06T23:59:29,/john_peneder/status/1103445024249806848,0,false,,false,1551916769,1103445024249806848,0,925910633454878720,Qualified & experienced teacher / Experienced home tutor / Professional & friendly / English & maths / Mon-Fri / 9:00am to 9:00pm / Primary school to adults / Remedial to advanced / Your house or via Skype / Large discount during school holidays / please call John on 0499211730.,john_peneder,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,King Ov Deception,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Alguien se echa un <strong>Skype</strong> o un Discord?</p>",2019-03-06T23:59:20,/thr0neofworms/status/1103444988078231552,0,false,,true,1551916760,1103444988078231552,1,1599549020,Alguien se echa un Skype o un Discord?,thr0neofworms,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
